seed,method,epoch,pearson,spearman,kendall,jaccard_top30pct
4,tim,5,0.9407550934055303,0.9029799623376422,0.7583143125018499,0.6559139784946236
4,tim,6,0.9274259360174164,0.8648895029056956,0.7097841573160824,0.6041666666666666
4,tim,7,0.9203481730565684,0.8449466411078048,0.6818627450980393,0.5714285714285714
4,tim,8,0.9199105892787881,0.843611897606735,0.6734274950309845,0.5714285714285714
4,tim,9,0.9043453016180913,0.8117560553602798,0.6408284570549624,0.5098039215686274
4,tim,10,0.8983697526948016,0.8193272201876859,0.6462009803921569,0.5098039215686274
4,tim,11,0.8774421520437654,0.8040891794460973,0.6308823529411766,0.5098039215686274
4,tim,12,0.8723548263539368,0.7978119993133439,0.628125,0.5247524752475248
4,tim,13,0.8674992471296927,0.7852676527809566,0.6129289215686275,0.5098039215686274
4,tim,14,0.8559208137962075,0.7566169317921719,0.5861519607843138,0.49514563106796117
4,tim,15,0.8616904256211418,0.7599300469214922,0.5877450980392157,0.4807692307692308
4,tim,16,0.8611487322766844,0.7443579766536964,0.5724877450980392,0.4807692307692308
4,tim,17,0.8238934418505073,0.69672264820325,0.5291666666666667,0.4
4,tim,18,0.8233960903676745,0.6767895971618217,0.5116421568627452,0.375
4,tim,19,0.8331451294812618,0.6812528610666055,0.5151960784313726,0.3508771929824561
4,tim,20,0.8367694738252238,0.670053931105516,0.5052696078431372,0.3391304347826087
4,tim,-1,0.9192592763924321,0.8584716182192721,0.7003676470588236,0.5555555555555556
4,dve,0,0.5189361640270649,0.36639329737116016,0.24582905783817366,0.24193548387096775
4,dve,1,0.6015918833713938,0.4531654601003364,0.3078973582376343,0.26229508196721313
4,dve,2,0.5783063123515233,0.411457646006566,0.27825607415247505,0.2222222222222222
4,dve,3,0.5112385348554245,0.300402802558815,0.20129293186321964,0.17557251908396945
4,dve,4,0.44356931772536823,0.2152248467943297,0.1453147260392014,0.15789473684210525
4,dve,5,0.45003238276870494,0.20704219483903163,0.14047396561031802,0.14925373134328357
4,dve,6,0.4803003430737721,0.2085796607811569,0.14065779195571868,0.14925373134328357
4,dve,7,0.4969672307503594,0.19201762417029067,0.12812500000000002,0.1323529411764706
4,dve,8,0.5395231351651876,0.21796399990130705,0.14847268612011605,0.14925373134328357
4,dve,9,0.5450300848847291,0.21551278021029507,0.14614418340754304,0.14925373134328357
4,dve,10,0.5518210162824391,0.19980687800411992,0.13223039215686275,0.11594202898550725
4,dve,11,0.5369074774547469,0.18852211604486147,0.12628676470588238,0.11594202898550725
4,dve,12,0.5417774101025612,0.17912422751201645,0.11544117647058826,0.1
4,dve,13,0.5644634370538447,0.19491016250858315,0.12542892156862745,0.08450704225352113
4,dve,14,0.5863087604358455,0.2112382696269169,0.13553921568627453,0.09219858156028368
4,dve,15,0.6105451234541113,0.2383933680476081,0.15778186274509806,0.09219858156028368
4,dve,16,0.6406678099738503,0.26879077019913017,0.1783088235294118,0.1
4,dve,17,0.6300752619013654,0.25865615701533523,0.1689950980392157,0.06206896551724138
4,dve,18,0.6511694224988042,0.28017352368963144,0.18639705882352944,0.06944444444444445
4,dve,19,0.6876390936270046,0.3452878233005264,0.23553921568627453,0.1079136690647482
4,dve,20,0.7151974150765132,0.40487740329594873,0.284375,0.14074074074074075
4,dve,-1,0.49186036508731207,0.112821154726482,0.07052696078431374,0.1079136690647482
4,lava,0,-0.07993681495717449,0.12820848904568852,0.0978352463763291,0.18461538461538463
4,lava,1,-0.09739207214237748,0.14616129456232826,0.11192646528431467,0.203125
4,lava,2,-0.09141933652183355,0.13953963276052073,0.10870431084485592,0.203125
4,lava,3,-0.09995049523696713,0.08053655031778034,0.06078617607559023,0.1937984496124031
4,lava,4,-0.11105062205461666,0.04299110977038395,0.03048453561227185,0.16666666666666666
4,lava,5,-0.11259635029991752,0.03771208330569185,0.024847194353319068,0.15789473684210525
4,lava,6,-0.11920800753991515,0.03460925601704822,0.02288638000237897,0.16666666666666666
4,lava,7,-0.1254055475174311,0.022374971389333937,0.015625000000000003,0.15789473684210525
4,lava,8,-0.1271088248980346,0.02716869820350161,0.01948589112100574,0.15789473684210525
4,lava,9,-0.1315569643496633,0.018164918375529877,0.012561659370459676,0.16666666666666666
4,lava,10,-0.14593582260610552,-0.0005693522545204852,-0.0020833333333333333,0.16666666666666666
4,lava,11,-0.1477911317212634,-0.014601453421835655,-0.013296568627450982,0.16666666666666666
4,lava,12,-0.1582037802741809,-0.03166342412451361,-0.026041666666666668,0.16666666666666666
4,lava,13,-0.16145450892909152,-0.031567578393224986,-0.02598039215686275,0.16666666666666666
4,lava,14,-0.16084931681464076,-0.03015850308995193,-0.02530637254901961,0.15789473684210525
4,lava,15,-0.16393321049171364,-0.028281643396658274,-0.02401960784313726,0.15789473684210525
4,lava,16,-0.16470745998949476,-0.02188215266651407,-0.018504901960784314,0.15789473684210525
4,lava,17,-0.18261574215920442,-0.056466725795376496,-0.04295343137254903,0.12408759124087591
4,lava,18,-0.19051441848135092,-0.06517080567635614,-0.04926470588235295,0.12408759124087591
4,lava,19,-0.18708185328590776,-0.057435912108033865,-0.044178921568627454,0.1323529411764706
4,lava,20,-0.19762491722502484,-0.06689030670634011,-0.051041666666666666,0.1323529411764706
4,lava,-1,-0.15774738208124117,-0.014964093614099335,-0.012377450980392158,0.17557251908396945
4,icml,0,0.5098214044905467,0.39785755911762144,0.280207744475894,0.3162393162393162
4,icml,1,0.47713388048116545,0.35427439262645105,0.25078514052891204,0.2222222222222222
4,icml,2,0.4658146346720962,0.3507965748729105,0.25135574018353946,0.232
4,icml,3,0.3936749533499156,0.31828411760563574,0.24706639308143127,0.2125984251968504
4,icml,4,0.4528729996685366,0.38717712634061724,0.29991268252113484,0.3162393162393162
4,icml,5,0.47311024856837425,0.42402087577622766,0.32619984991342554,0.3508771929824561
4,icml,6,0.4476989344890515,0.41021086243471383,0.31829531706119824,0.3508771929824561
4,icml,7,0.4422830278847749,0.41728871023117414,0.32371323529411766,0.375
4,icml,8,0.4655657087613093,0.4303578587627087,0.327889947762584,0.3508771929824561
4,icml,9,0.5234064826231604,0.4689536610758128,0.3463954166888222,0.41284403669724773
4,icml,10,0.6542422105021916,0.602702277409018,0.44350490196078435,0.4807692307692308
4,icml,11,0.6670151875342234,0.6195167658503089,0.45649509803921573,0.4807692307692308
4,icml,12,0.6687931934194724,0.6105795090409704,0.45128676470588236,0.4528301886792453
4,icml,13,0.6686992063683364,0.6041649977111466,0.44926470588235295,0.49514563106796117
4,icml,14,0.6539614327998097,0.607964494163424,0.45655637254901965,0.5247524752475248
4,icml,15,0.6315252608345172,0.5984879262989241,0.4509803921568628,0.5247524752475248
4,icml,16,0.630497090227695,0.5816691462577247,0.4381740196078432,0.4807692307692308
4,icml,17,0.6200253489081362,0.5565039196612496,0.4208333333333334,0.4666666666666667
4,icml,18,0.6063518049591061,0.5461268310826275,0.4079044117647059,0.4807692307692308
4,icml,19,0.5873384117553152,0.5214029240100708,0.3903799019607843,0.4528301886792453
4,icml,20,0.5842099287961862,0.5109121080338749,0.38039215686274513,0.4392523364485981
4,icml,-1,0.6480530202249092,0.5817499713893338,0.4344975490196079,0.4807692307692308
